Date,AAPL,MSFT,GOOG,AMZN,BRK-A,NVDA,V,JPM,UNH,JNJ,BAC,WMT,PG,HD,MA,XOM,PFE,DIS,CVX,KO,AVGO,PEP,CSCO,WFC,COST,LLY,ADBE
2015-09-18,25.971647262573242,39.00298309326172,629.25,540.260009765625,192200,5.670505523681641,66.8293228149414,50.96980285644531,111.1479263305664,78.51153564453125,13.796806335449219,55.15721893310547,57.89072799682617,99.93366241455078,88.56269836425781,53.00528335571289,24.48504066467285,96.40570831298828,58.228763580322266,31.832496643066406,104.97132110595703,77.48959350585938,20.833341598510742,42.122100830078125,124.64656066894531,76.5612564086914,81.25
2015-09-21,26.37455177307129,39.568111419677734,635.4400024414062,548.3900146484375,197022,5.728939056396484,67.77730560302734,51.3963623046875,112.48202514648438,78.29293060302734,13.920941352844238,55.488128662109375,58.4784049987793,101.20106506347656,89.42766571044922,53.5230827331543,24.164533615112305,96.94004821777344,58.49091339111328,32.00398254394531,104.69981384277344,78.03923797607422,20.833341598510742,42.54298782348633,125.87712097167969,75.7825698852539,83.31999969482422
2015-09-22,25.96019744873047,39.37974548339844,622.6900024414062,538.4000244140625,195386,5.573114395141602,67.26981353759766,50.94471740722656,111.5654067993164,78.38542175292969,13.805672645568848,55.37492752075195,58.097652435302734,100.52395629882812,88.48579406738281,53.04905700683594,24.045278549194336,96.0776138305664,57.86173629760742,31.67733383178711,102.5936508178711,76.9233169555664,20.50705909729004,41.83324432373047,125.3849105834961,75.96426391601562,84.66000366210938
2015-09-23,26.170806884765625,39.35282516479492,622.3599853515625,536.0700073242188,194479,5.599896430969238,67.9400863647461,50.71889114379883,111.88304138183594,78.17524719238281,13.93867301940918,55.488128662109375,58.155574798583984,100.84517669677734,88.55309295654297,52.72815704345703,24.313602447509766,95.21516418457031,57.0153694152832,31.652822494506836,103.28475189208984,76.94828796386719,20.62126350402832,41.90751266479492,127.82843017578125,75.0038833618164,85.5
2015-09-24,26.326475143432617,39.38871383666992,625.7999877929688,533.75,193800,5.707025051116943,67.26020812988281,50.36759948730469,109.89549255371094,77.74651336669922,13.78793716430664,55.58391571044922,59.066078186035156,100.99275970458984,87.57278442382812,53.0417594909668,24.37324333190918,94.32460021972656,57.59209060668945,31.971323013305664,102.10002899169922,77.00659942626953,20.7273006439209,41.71771240234375,127.33621978759766,73.84453582763672,83.91000366210938
2015-09-25,26.260095596313477,39.415611267089844,611.969970703125,524.25,194620,5.748415470123291,67.69113159179688,51.413089752197266,105.61186218261719,76.50228118896484,14.089407920837402,55.54037094116211,60.150386810302734,101.33995819091797,87.74577331542969,53.40641403198242,23.769495010375977,94.02462768554688,58.19879913330078,32.355140686035156,104.27202606201172,77.83935546875,21.233047485351562,42.4852180480957,127.93388366699219,72.72843170166016,83.12999725341797
2015-09-28,25.74042510986328,38.83254623413086,594.8900146484375,504.05999755859375,193305,5.672938823699951,64.34917449951172,50.1668701171875,102.28112030029297,76.8133544921875,13.71700382232666,55.435874938964844,59.40544509887695,99.04823303222656,84.91060638427734,52.94694519042969,22.971961975097656,92.327880859375,56.75318145751953,32.281646728515625,99.4261703491211,77.00659942626953,20.93123435974121,41.56916427612305,126.17597961425781,68.99076080322266,80.5199966430664
2015-09-29,24.966663360595703,38.96710968017578,594.969970703125,496.07000732421875,193621,5.772761821746826,65.62274932861328,50.049766540527344,103.66061401367188,78.21727752685547,13.610601425170898,55.54037094116211,59.827579498291016,98.01521301269531,85.3046646118164,53.2167854309082,23.12103843688965,93.1996841430664,57.11272048950195,32.387813568115234,98.45536804199219,77.48126983642578,20.914915084838867,41.9983024597168,126.32543182373047,69.45800018310547,79.83000183105469
2015-09-30,25.25052261352539,39.70265579223633,608.4199829101562,511.8900146484375,195240,6.001628875732422,66.70484161376953,50.99489212036133,105.2851333618164,78.47789001464844,13.814538955688477,56.463436126708984,59.546165466308594,100.25486755371094,86.61170196533203,54.22319412231445,23.411727905273438,95.80574798583984,59.0826301574707,32.76346206665039,102.84869384765625,78.53057861328125,21.412500381469727,42.37793731689453,127.07255554199219,72.4083023071289,82.22000122070312
2015-10-01,25.085697174072266,40.01662826538086,611.2899780273438,520.719970703125,195739,5.884762287139893,67.02081298828125,51.371273040771484,105.82967376708984,78.32657623291016,13.78793716430664,55.96707534790039,59.5544319152832,101.59170532226562,87.19799041748047,54.01171875,23.73222541809082,96.24635314941406,58.67817306518555,32.502132415771484,100.48748016357422,78.15580749511719,21.157596588134766,42.45220947265625,127.06377410888672,73.69745635986328,83.75
2015-10-02,25.268842697143555,40.877777099609375,626.9099731445312,532.5399780273438,195500,6.038149356842041,67.6719970703125,51.228057861328125,107.84442138671875,78.96551513671875,13.637203216552734,56.58536911010742,59.943477630615234,102.2688217163086,88.48579406738281,55.339046478271484,24.65647315979004,96.55570983886719,61.08253479003906,32.98395538330078,101.46652221679688,78.41398620605469,21.182260513305664,42.30365753173828,128.20640563964844,75.72201538085938,83.98999786376953
2015-10-05,25.360410690307617,41.828636169433594,641.469970703125,543.6799926757812,198561,6.189104080200195,69.1657943725586,52.24739456176758,108.58863067626953,79.66326141357422,13.912071228027344,57.36037063598633,60.60562515258789,103.47542572021484,90.65782165527344,56.01728439331055,24.954618453979492,97.3525161743164,62.94010925292969,33.49025344848633,99.73059844970703,79.78804779052734,22.07855796813965,43.252723693847656,130.1489715576172,74.90006256103516,85.83999633789062
2015-10-06,25.481739044189453,41.93628692626953,645.4400024414062,537.47998046875,196720,6.269448280334473,69.02215576171875,52.272674560546875,105.32145690917969,78.53675079345703,13.912071228027344,57.19491195678711,60.754634857177734,103.02406311035156,90.2637710571289,56.80492401123047,24.44032096862793,97.27751922607422,65.15719604492188,33.44942855834961,96.34918975830078,80.83734893798828,22.391029357910156,42.939109802246094,130.44781494140625,72.82362365722656,85.1500015258789
2015-10-07,25.360410690307617,41.98112106323242,642.3599853515625,541.9400024414062,199000,6.3351874351501465,70.11380004882812,52.340065002441406,105.66631317138672,79.84822082519531,13.965274810791016,57.78708267211914,61.01951217651367,103.8660888671875,91.6308364868164,57.76030349731445,24.81299591064453,96.92129516601562,66.00359344482422,33.90674591064453,97.60794830322266,82.04485321044922,22.64594841003418,43.071163177490234,130.05224609375,72.66783905029297,80.6500015258789
2015-10-08,25.0673828125,42.5641975402832,639.1599731445312,533.1599731445312,200616,6.371708393096924,70.76493835449219,52.340065002441406,105.34866333007812,79.93229675292969,13.965274810791016,58.23989486694336,61.58235549926758,105.0900650024414,92.29510498046875,58.365604400634766,24.663925170898438,98.06497192382812,67.34432220458984,34.282405853271484,96.00364685058594,82.41961669921875,22.950191497802734,43.36001205444336,133.304443359375,72.47752380371094,82.26000213623047
2015-10-09,25.667171478271484,42.25921630859375,643.6099853515625,539.7999877929688,199650,6.347360610961914,70.84156036376953,52.17158126831055,108.24376678466797,80.17608642578125,13.814538955688477,58.0744514465332,61.64856719970703,105.32447052001953,92.2469711303711,57.8040657043457,24.775732040405273,98.95552062988281,67.08968353271484,34.315067291259766,96.18463134765625,82.83599853515625,22.950191497802734,43.02989959716797,135.3348388671875,74.52803039550781,83.81999969482422
2015-10-12,25.548128128051758,42.160545349121094,646.6699829101562,550.1900024414062,200000,6.415534496307373,71.80870819091797,51.99467086791992,111.1842269897461,80.69732666015625,13.761336326599121,58.283424377441406,61.5244140625,105.81925964355469,93.03636932373047,57.8332405090332,24.76082420349121,99.69609832763672,66.46797180175781,34.298736572265625,96.81814575195312,82.5611801147461,22.991300582885742,43.06290817260742,135.03602600097656,68.73123168945312,83.91999816894531
2015-10-13,25.59162712097168,42.06186294555664,652.2999877929688,548.9000244140625,198578,6.427707672119141,71.81828308105469,51.85144805908203,112.52740478515625,80.24334716796875,13.761336326599121,58.10927200317383,61.342315673828125,105.56751251220703,92.3528823852539,57.731136322021484,24.58193588256836,99.92109680175781,66.19833374023438,34.012916564941406,93.31333923339844,81.54520416259766,22.90085220336914,42.7988166809082,133.849365234375,68.88697052001953,83.6500015258789
2015-10-14,25.229921340942383,41.87348937988281,651.1599731445312,544.8300170898438,196899,6.661441326141357,71.05221557617188,50.537269592285156,110.78490447998047,79.46990966796875,13.867740631103516,52.27483367919922,61.42507553100586,104.40428161621094,91.48641204833984,58.46043395996094,24.62665557861328,99.1148910522461,67.23197937011719,34.037410736083984,96.63713073730469,81.1871109008789,22.87618064880371,42.50172805786133,131.70468139648438,68.56681823730469,83.80000305175781
2015-10-15,25.60765266418457,42.16950607299805,661.739990234375,562.4400024414062,200499,6.67848539352417,72.14385986328125,52.137874603271484,109.06055450439453,81.67249298095703,14.355415344238281,51.66526794433594,61.47475051879883,105.74114990234375,93.5370101928711,59.4231071472168,25.401830673217773,101.13976287841797,67.95104217529297,34.233402252197266,100.2653579711914,81.84501647949219,23.14753532409668,43.48380661010742,133.40115356445312,69.0946044921875,86.7699966430664
2015-10-16,25.41992950439453,42.61802291870117,662.2000122070312,570.760009765625,200469,6.7831807136535645,72.7758560180664,52.59278869628906,108.88810729980469,82.58885192871094,14.293347358703613,51.2821044921875,61.9962158203125,106.54844665527344,93.99909210205078,60.15241241455078,25.64780044555664,101.46785736083984,68.37798309326172,34.315067291259766,99.607177734375,83.02754974365234,23.229768753051758,43.6406135559082,133.65597534179688,70.52217864990234,88.66999816894531
2015-10-19,25.577890396118164,42.71669387817383,666.0999755859375,573.1500244140625,200695,6.771004676818848,73.7238540649414,52.41587829589844,109.56880187988281,82.33663177490234,14.311080932617188,51.247276306152344,62.211429595947266,106.86095428466797,94.09537506103516,59.06575012207031,25.714881896972656,102.62091064453125,67.43421936035156,34.29056930541992,97.87122344970703,83.42729949951172,23.229768753051758,43.37651824951172,134.6756134033203,69.43202209472656,88.4000015258789
2015-10-20,26.044898986816406,42.85124969482422,650.280029296875,560.8800048828125,201480,6.761266231536865,73.04398345947266,52.668617248535156,109.28743743896484,82.04239654541016,14.364285469055176,51.160186767578125,61.607173919677734,106.64393615722656,94.02799224853516,58.94905471801758,25.34220314025879,102.96773529052734,67.40425872802734,34.53556442260742,98.63636779785156,83.50222778320312,23.435340881347656,43.8056640625,135.8534393310547,67.30364227294922,86.83999633789062
2015-10-21,26.04261016845703,42.33993911743164,642.6099853515625,555.77001953125,199900,6.673616409301758,72.25878143310547,52.281097412109375,107.19099426269531,82.07601165771484,14.098274230957031,51.06440353393555,61.4593620300293,107.03459930419922,92.99786376953125,58.496883392333984,24.93970489501953,103.20211029052734,66.90989685058594,34.45389938354492,99.13821411132812,83.48555755615234,23.254436492919922,43.83866882324219,136.42477416992188,66.6287841796875,86.12999725341797
2015-10-22,26.440937042236328,43.084476470947266,651.7899780273438,563.9099731445312,206020,6.914654731750488,73.17803192138672,53.233036041259766,103.28851318359375,83.67333221435547,14.328815460205078,51.29081344604492,62.51165008544922,107.9547348022461,94.36494445800781,60.45138931274414,24.842815399169922,106.16439056396484,68.62516021728516,35.31137466430664,103.12018585205078,85.84233856201172,23.854711532592773,44.61443328857422,139.00892639160156,66.60282897949219,88.45999908447266
2015-10-23,27.2604923248291,47.42611312866211,702.0,599.030029296875,206584,6.960916042327881,73.80046081542969,53.805885314941406,105.20345306396484,84.3290786743164,14.648022651672363,50.76832962036133,64.3322982788086,108.17178344726562,96.06892395019531,60.51704788208008,25.37946891784668,106.01441955566406,68.34053039550781,34.94387435913086,106.6085433959961,85.30104064941406,24.134294509887695,45.183876037597656,136.890625,67.75353240966797,87.86000061035156
2015-10-26,26.390581130981445,48.66401672363281,712.780029296875,608.6099853515625,205380,6.929263591766357,74.8633804321289,53.83116149902344,105.75707244873047,84.01802062988281,14.639154434204102,50.524505615234375,64.71646881103516,108.5190200805664,95.91487884521484,59.233482360839844,25.461456298828125,106.41751098632812,66.4904556274414,34.78055191040039,101.6968765258789,85.39261627197266,23.805376052856445,44.80424118041992,137.76080322265625,68.44569396972656,88.83999633789062
2015-10-27,26.223464965820312,48.161678314208984,708.489990234375,611.010009765625,203280,6.924394130706787,74.23136901855469,53.61212158203125,108.33451080322266,84.22820281982422,14.541618347167969,50.05427169799805,64.5494384765625,108.05023956298828,94.7596435546875,59.13866424560547,26.080106735229492,106.65187072753906,65.68898010253906,34.796875,99.95270538330078,85.7257308959961,23.88759994506836,44.663944244384766,138.66616821289062,70.00306701660156,88.05000305175781
2015-10-28,27.303987503051758,48.42183303833008,712.9500122070312,617.0999755859375,206940,6.980391979217529,75.52411651611328,55.17905044555664,108.70659637451172,84.47198486328125,15.3218994140625,50.19358825683594,63.89802932739258,107.4859848022461,96.35774993896484,60.00654220581055,26.422975540161133,107.18620300292969,67.25445556640625,34.89487838745117,104.5599594116211,85.55917358398438,24.142515182495117,45.761566162109375,138.66616821289062,71.87188720703125,88.5
